,chart_img,caption,label,claim,explanation
1224,https://chartfc.s3.amazonaws.com/2017_State_Electric_Energy_Generation.jpg,2017 State Electric Energy Generation,TRUE,Texas generates more static electric energy than any other state in 2017.,"Texas has the largest bar on the graph, indicating it has the most static electricity energy in 2017."
1225,https://chartfc.s3.amazonaws.com/Matter_Distribution.JPG,Pie chart of matter fractions in universe,FALSE,Normal matter and antimatter have the same percentage of the total matter in the universe.,Normal matter and antimatter don't even show up on the pie chart. 
1226,https://chartfc.s3.amazonaws.com/Pagerank_graphlab_grafico_speedup.png,Speedup,TRUE,"On horizontal line from 100 to 900, the value of speed up is constantly rising.",Red line showing speed up is constantly increasing as per given chart.
1227,"https://chartfc.s3.amazonaws.com/Gross_value_added_per_hour_worked_in_2008,_LTL.JPG","Gross value added per hour worked in 2008, LTL",FALSE,in this chart  The construction sector had the low gross value added per hour worked in 2008 in LTL.,"The chart shows that the construction sector had a high value added per hour worked to the agriculture sector in LTL in 2008. , the claim is false the agriculture sector has the low value added per hour work the sectors."
1228,https://chartfc.s3.amazonaws.com/PowerOutageBlackout.png,"
Blackout.",FALSE,The chart shows an increase in power usage.,"The chart shows a significant decrease in the level of power consumption, which contradicts the claim that there is an increase in power usage."
1229,https://chartfc.s3.amazonaws.com/US_male_arrests_for_forgery_by_age.png,Arrests in the United States of males for forgery and counterfeiting in 2014 by age. Data from UCR,TRUE,"At the age of 20, there are large number of arrested in the year 2014.","During 2014, above 50 number of forgery are arrested at the age of 20."
1230,https://chartfc.s3.amazonaws.com/US_male_arrests_for_forgery_by_age.png,Arrests in the United States of males for forgery and counterfeiting in 2014 by age. Data from UCR,TRUE,Male aged 20 had the highest number of arrests for forgery and counterfeiting in the United States in 2014.,The chart shows that the male age 20 with the highest number of arrests for forgery and counterfeiting in the US in 2014.
1231,https://chartfc.s3.amazonaws.com/SDoC_baseline_-_Number_of_files_by_number_of_categories.png,"Number of files on Commons by number of categories as of Dec 12, 2017",FALSE,The number of files with two categories was the lower than the number of files with three categories in the commons in 2017.,"Based on the bar graph for the number of files on Commons by number of categories in 2017, the green bar for files with three categories is shorter in height compared to the files with two categories. This confirms that number of files with three categories was less than files with two categories."
1232,https://chartfc.s3.amazonaws.com/Question7ChartExport.png,"Responses to Question 7 as of 12.29.09
outreach:Category:Images",TRUE,"50% of the Open Office is the software is used to created printed materials on its own, which is in the top-second position.",The green bar stands for Open Office and is in the top-second position with 50%.
1233,https://chartfc.s3.amazonaws.com/Dogs_reaction_time.JPG,graph,TRUE,There are three types of graph shown for the collected data.,The graph shows one bar chart and two line chart for the collected data.
1234,https://chartfc.s3.amazonaws.com/Dogs_reaction_time.JPG,graph,TRUE,The bar chart shows the relationship between boundaries and frequency.,"As seen in the image, the bar chart is one of the three graphs, and it has Boundaries in the horizontal axis and Frequency in the vertical axis. Therefore, the claim is true."
1235,https://chartfc.s3.amazonaws.com/Dogs_reaction_time.JPG,graph,TRUE,"At the value 2.95, the frequency is higher.",The pink colored bar that represents 2.95 is the tallest among all others.
1236,https://chartfc.s3.amazonaws.com/MyGraph1.jpg,graph,FALSE,The graph shows an increase in the number of cases.,"The graph clearly shows that the number of cases is decreasing over time, indicated by the downward sloping line. This indicates that the number of cases is decreasing, which contradicts the claim that it is increasing."
1237,https://chartfc.s3.amazonaws.com/Budget-of-the-government-of-puerto-rico-2012-percentage.png,2012 Budget of the Government of Puerto Rico,TRUE,"In 2012 the budget of the Government of Puerto Rico was tied between General, and Government-Owned Corperations.",The sentences were clear and grammicalle correct. We know this to be true because the chart shows ganeral and Government-Owned Corperations to be tied at 30%.
1238,https://chartfc.s3.amazonaws.com/List_of_languages_by_total_number_of_speakers_usual_estimate.jpg,"Visual representation of the 12 most spoken languages, according to the usual estimates, in proportion with one another.",TRUE,There are more Chinese language speakers than English language speakers.,In the pie chart the portion representing the Chinese language is larger than the purple portion representing the English language. This is clearly evident from the size difference of the pie chart slices.
1239,"https://chartfc.s3.amazonaws.com/Cotesbach_2011_Census,_Occupations.png","The occupations of residents of Cotesbach Civil Parish, Leicestershire, as reported by the Census of Population from 2011.",FALSE,The third largest percentage of occupants for residents of Cotesbach Civil Parish in 2011 are Skilled Trade Occupations.,The third largest piece of the bar chart is green which represents Associate Professional and Technical occupations.
1240,https://chartfc.s3.amazonaws.com/Penkridge_1831_occupations.png,"Penkridge, Staffordshire. Occupational categories of adult males, 1831. From data transcribed by David Allan Gatley (School of Social Sciences, University of Staffordshire).",FALSE,"In 1831 Adult Men worked more as Capitalists, Professionals than labourers (non- agricultural).","The section for labourers (non agricultural) is bigger than the section for capitalists, professionals. "
1241,https://chartfc.s3.amazonaws.com/US_male_arrests_for_sex_offenses_by_age.png,Arrests in the United States of males for sex offenses (other than rape and prostitution) in 2014 by age. Data from UCR,FALSE,Lowest number of arrests for sex offences in US in 2014 were of males aged 13 years.,The claim is false as can be seen in the graph that the smallest bar correspond to age 9.
1242,"https://chartfc.s3.amazonaws.com/20210609_Trump_lies,_statements_after_leaving_office_-_horizontal_bar_chart.png","Horizontal bar chart categorizing statements made by Donald Trump on his website in the months after leaving the U.S. presidency
Source: Dale, Daniel  (June 12, 2021). ""Trump is doing more lying about the election than talking about any other subject"". CNN. Graphic in source attributed to Janie Boschma, CNN.
Archive of source: https://web.archive.org/web/20210616191647/https://www.cnn.com/2021/06/12/politics/analysis-trump-election-lies-blog-post-presidency
SVG code for this chart was generated by the horizontal bar chart spreadsheet linked below:

 General concept above; examples below.
Warming stripes (composite)Warming stripes bar chart
Bar chart (vertical)Pie chart
Line chartsScatterplot
I've uploaded .xlsx (Microsoft Excel) spreadsheets that automatically generate XML code for charts in SVG format.
You simply paste or enter your data into the spreadsheet, and specify image dimensions, number of grid lines, font sizes, etc. The spreadsheet instantly and automatically generates a column of XML code that you simply copy and paste into a text editor and save as an "".svg"" file. The spreadsheets produce lean SVG code, avoiding the ""extra stuff"" that Inkscape inserts. They should save you time in creating SVG charts.
Feedback and suggestions on my talk page are welcome. RCraig09 (talk) 23:41, 19 February 2021 (UTC)

Click HOW TO for detailed explanation.
Click HERE to download spreadsheets.
Example SVG files: Category:SVG diagrams created with spreadsheet.
Warming stripes — Accepts a single dataset and converts to SVG code portraying Ed Hawkins' warming stripes graphics. User chooses vertical or horizontal stripes; normal or reverse data ordering; or from a variety of geometric shapes (updated 4 June 2021). . . . . Click here to see examples of warming stripes embedded in different shapes.
Warming stripes bar chart — Accepts a single dataset and creates a conventional bar chart whose individual bars/columns are coloured according to Dr. Hawkins' warming stripes colour scheme. Alternate option: choose one colour for ascending bars and another colour for descending bars. (updated 27 Jan 2022)
Line charts — Accepts up to five datasets. (updated 25 Jan 2022)
Vertical bar charts (column charts) — Accepts up to six datasets. Toggle between clustered and stacked charts; user can adjust ""Yfloor""—the Y level (usually=0) from which columns rise or fall; user chooses to keep or ignore negative input values. (updated 14 May 2022)
Horizontal bar charts — Accepts up to six datasets. Toggle between clustered and stacked charts; user can adjust ""Yfloor""—the value (usually=0) from which bars extend; user chooses to keep or ignore negative input values. (updated 27 Jan 2022)
Scatter plots — Accepts up to five datasets. (updated 25 Jan 2022)
Pie charts — Accepts a single dataset of up to 36 items. (updated 7 Oct 2022)",TRUE,Donald Trump's statements on his website primary focus on the 2020 election.,"The chart shows that the category Election lies and fraud had the high number of statements made by Trump on his website in the months leaving the U.S. presidency, a focus on the 2020 election."
